run1,,Baseline 100%T,,GaAs,,
eV,Abs,eV,%T,eV,%T,
4.90558672,-0.04436900839,4.90558672,110.7436066,4.90558672,0.002308492083,
4.905767918,-0.04438770562,4.905767918,110.7401123,4.905767918,0.002316030907,
4.905949116,-0.04437209293,4.905949116,110.7409821,4.905949116,0.00234254892,
4.90612936,-0.04436798021,4.90612936,110.7355957,4.90612936,0.002217515372,
4.906310558,-0.04443972558,4.906310558,110.7234726,4.906310558,0.002242872259,
4.906491756,-0.04441430047,4.906491756,110.7364044,4.906491756,0.002174508991,
4.906672955,-0.04435470328,4.906672955,110.7389908,4.906672955,0.002309565665,
4.906853676,-0.04434455931,4.906853676,110.7277603,4.906853676,0.002311479533,
4.907034874,-0.04432025179,4.907034874,110.7435837,4.907034874,0.002274503,
4.907216072,-0.04440013692,4.907216072,110.7340012,4.907216072,0.002324096626,
4.90739727,-0.04437943175,4.90739727,110.734581,4.90739727,0.002225606935,
4.907577515,-0.04440518469,4.907577515,110.7335663,4.907577515,0.002354331082,
4.907758713,-0.04439420253,4.907758713,110.7422485,4.907758713,0.002217351459,
4.907939911,-0.04436606169,4.907939911,110.7438812,4.907939911,0.002151512541,
4.908121109,-0.04441518709,4.908121109,110.7425003,4.908121109,0.002148810308,
4.90830183,-0.04440382868,4.90830183,110.7178955,4.90830183,0.002216171473,
4.908483028,-0.04441387951,4.908483028,110.7420425,4.908483028,0.00215468416,
4.908664227,-0.04436087236,4.908664227,110.7423935,4.908664227,0.002204396762,
4.908844948,-0.04433544353,4.908844948,110.7376938,4.908844948,0.002163823461,
4.909025669,-0.04440182075,4.909025669,110.7369308,4.909025669,0.002144848928,
4.909206867,-0.04437728226,4.909206867,110.7456818,4.909206867,0.002352361567,
4.909388065,-0.04439209774,4.909388065,110.7324829,4.909388065,0.002146047074,
4.909569263,-0.04434357956,4.909569263,110.7434158,4.909569263,0.00232962193,
4.909750462,-0.04434105381,4.909750462,110.7329102,4.909750462,0.002296067309,
4.909931183,-0.04437919706,4.909931183,110.7299805,4.909931183,0.002314180834,
4.910111904,-0.04436798021,4.910111904,110.7481689,4.910111904,0.002300740685,
4.910293102,-0.04433315247,4.910293102,110.7431183,4.910293102,0.002332078526,
4.9104743,-0.04438438639,4.9104743,110.7253342,4.9104743,0.002194900298,
4.910655022,-0.04436035827,4.910655022,110.7319565,4.910655022,0.002297567669,
4.91083622,-0.04437045753,4.91083622,110.7307205,4.91083622,0.002207704121,
4.911017418,-0.04438527301,4.911017418,110.7423782,4.911017418,0.002252914477,
4.911198616,-0.04441308603,4.911198616,110.727356,4.911198616,0.002256228356,
4.91137886,-0.04432095215,4.91137886,110.7353363,4.91137886,0.00228696689,
4.911560059,-0.04439321905,4.911560059,110.7334366,4.911560059,0.002264706651,
4.911741257,-0.04434918612,4.911741257,110.727478,4.911741257,0.002434371272,
4.911922455,-0.04430809617,4.911922455,110.7432938,4.911922455,0.002289197873,
4.912103176,-0.04435933009,4.912103176,110.7322464,4.912103176,0.002355255419,
4.912284374,-0.0443152003,4.912284374,110.7261658,4.912284374,0.002156148665,
4.912465572,-0.04434797168,4.912465572,110.7234802,4.912465572,0.002264219336,
4.912646294,-0.04435143247,4.912646294,110.7326736,4.912646294,0.002202009549,
4.912827015,-0.04431548342,4.912827015,110.7385635,4.912827015,0.002166748978,
4.913008213,-0.04432277381,4.913008213,110.7359772,4.913008213,0.002277586376,
4.913189411,-0.0443655476,4.913189411,110.7364197,4.913189411,0.002221311908,
4.913370609,-0.04432759061,4.913370609,110.7303619,4.913370609,0.002216827357,
4.913551331,-0.04436396062,4.913551331,110.7396011,4.913551331,0.002253883053,
4.913732529,-0.04432534799,4.913732529,110.733757,4.913732529,0.002320728498,
4.91391325,-0.04435563833,4.91391325,110.7351913,4.91391325,0.002212640829,
4.914094448,-0.04433034733,4.914094448,110.7233429,4.914094448,0.002283126581,
4.914275646,-0.0442931354,4.914275646,110.7195358,4.914275646,0.002264335752,
4.914456367,-0.04435166344,4.914456367,110.7397232,4.914456367,0.002212888096,
4.914637566,-0.04439723864,4.914637566,110.7380524,4.914637566,0.002256544307,
4.914818764,-0.04429276288,4.914818764,110.7311401,4.914818764,0.002260365058,
4.914999962,-0.04441560805,4.914999962,110.7262039,4.914999962,0.002248122357,
4.915180206,-0.04433404282,4.915180206,110.7238083,4.915180206,0.002265031449,
4.915361404,-0.04439312592,4.915361404,110.7329865,4.915361404,0.002353524091,
4.915542603,-0.04442832246,4.915542603,110.7269058,4.915542603,0.002235221444,
4.915723801,-0.04428902268,4.915723801,110.7257843,4.915723801,0.002337721642,
4.915904522,-0.04429168627,4.915904522,110.7313766,4.915904522,0.002359312261,
4.91608572,-0.04436755925,4.91608572,110.7268219,4.91608572,0.002331078285,
4.916266918,-0.04442621768,4.916266918,110.7456894,4.916266918,0.002317081206,
4.916448116,-0.04433605075,4.916448116,110.7387695,4.916448116,0.002344518434,
4.916628361,-0.04433469474,4.916628361,110.7281189,4.916628361,0.002216860652,
4.916809559,-0.04431118071,4.916809559,110.7386627,4.916809559,0.002224002266,
4.916990757,-0.04440611973,4.916990757,110.7373352,4.916990757,0.002224521013,
4.917171955,-0.04432553425,4.917171955,110.728363,4.917171955,0.002213603118,
4.917352676,-0.04431094602,4.917352676,110.727272,4.917352676,0.002244558185,
4.917533875,-0.04436377063,4.917533875,110.7202988,4.917533875,0.002278355882,
4.917715073,-0.04430631921,4.917715073,110.7269135,4.917715073,0.002129190601,
4.917895794,-0.04434142634,4.917895794,110.7280884,4.917895794,0.002218273701,
4.918076515,-0.04432291538,4.918076515,110.7329254,4.918076515,0.002355605131,
4.918257713,-0.04436330497,4.918257713,110.7148132,4.918257713,0.002264158335,
4.918438911,-0.04433394969,4.918438911,110.7094498,4.918438911,0.00217103702,
4.91862011,-0.04429977387,4.91862011,110.7233658,4.91862011,0.002292169956,
4.918801308,-0.04434773698,4.918801308,110.7301712,4.918801308,0.00218357495,
4.918982029,-0.04433460161,4.918982029,110.7314911,4.918982029,0.002242561895,
4.91916275,-0.04435030743,4.91916275,110.7218246,4.91916275,0.002184794284,
4.919343948,-0.04426096752,4.919343948,110.7204819,4.919343948,0.002207060345,
4.919525146,-0.04427307844,4.919525146,110.7198944,4.919525146,0.002120631514,
4.919705868,-0.04429098591,4.919705868,110.7454529,4.919705868,0.002254031599,
4.919887066,-0.04438186064,4.919887066,110.7159271,4.919887066,0.002239508089,
4.920068264,-0.04433217272,4.920068264,110.7323303,4.920068264,0.002329857554,
4.920249462,-0.04432244599,4.920249462,110.7226486,4.920249462,0.002168196486,
4.920429707,-0.04430501163,4.920429707,110.7131042,4.920429707,0.002408727538,
4.920610905,-0.04433899745,4.920610905,110.7347717,4.920610905,0.002211231273,
4.920792103,-0.04429126531,4.920792103,110.7237854,4.920792103,0.002245535376,
4.920973301,-0.04429360107,4.920973301,110.7206116,4.920973301,0.002387075918,
4.921154022,-0.04433198273,4.921154022,110.7261047,4.921154022,0.002283714013,
4.92133522,-0.0443502143,4.92133522,110.716774,4.92133522,0.002326558111,
4.921516418,-0.04437793419,4.921516418,110.7308121,4.921516418,0.002173408866,
4.92169714,-0.0442866832,4.92169714,110.7349167,4.92169714,0.002285225084,
4.921877861,-0.04433305934,4.921877861,110.7259293,4.921877861,0.002250433899,
4.922059059,-0.0443197377,4.922059059,110.733078,4.922059059,0.00223886827,
4.922240257,-0.04429449141,4.922240257,110.742424,4.922240257,0.002325687092,
4.922421455,-0.04430566356,4.922421455,110.7200241,4.922421455,0.002195734531,
4.922602177,-0.04433792084,4.922602177,110.7227173,4.922602177,0.002365498105,
4.922783375,-0.04430963844,4.922783375,110.7183685,4.922783375,0.002201525029,
4.922964096,-0.04427069426,4.922964096,110.7169189,4.922964096,0.002327096881,
4.923145294,-0.04435194656,4.923145294,110.725235,4.923145294,0.002224088414,
4.923326492,-0.04434876516,4.923326492,110.7403641,4.923326492,0.00228749332,
4.923507214,-0.04430234432,4.923507214,110.719635,4.923507214,0.00217659981,
4.923688412,-0.04430463538,4.923688412,110.7220306,4.923688412,0.002240239177,
4.92386961,-0.04429869726,4.92386961,110.7200241,4.92386961,0.002261048649,
4.924050808,-0.04430879653,4.924050808,110.7316742,4.924050808,0.002262293827,
4.924231052,-0.04430285841,4.924231052,110.7272949,4.924231052,0.00219157082,
4.924412251,-0.04432885349,4.924412251,110.7176285,4.924412251,0.002251468832,
4.924593449,-0.04428088665,4.924593449,110.7117386,4.924593449,0.00225629448,
4.924774647,-0.04428238049,4.924774647,110.7292862,4.924774647,0.002244333969,
4.924955368,-0.04431669787,4.924955368,110.7270584,4.924955368,0.00222458411,
4.925136566,-0.04435414076,4.925136566,110.7243805,4.925136566,0.002249689773,
4.925317764,-0.04431622848,4.925317764,110.7178345,4.925317764,0.002331542317,
4.925498962,-0.0443101041,4.925498962,110.7231293,4.925498962,0.00229045283,
4.925679207,-0.04433212429,4.925679207,110.7151413,4.925679207,0.002198623028,
4.925860405,-0.04432319477,4.925860405,110.7325821,4.925860405,0.002261247253,
4.926041603,-0.0442754142,4.926041603,110.7202148,4.926041603,0.002206415869,
4.926222801,-0.04430112988,4.926222801,110.7119293,4.926222801,0.00210570707,
4.926403522,-0.04427826777,4.926403522,110.7087936,4.926403522,0.002264762064,
4.926584721,-0.04433217272,4.926584721,110.7176285,4.926584721,0.002267174656,
4.926765919,-0.04431539029,4.926765919,110.716774,4.926765919,0.002195063746,
4.92694664,-0.04434615001,4.92694664,110.7220535,4.92694664,0.002228654455,
4.927127361,-0.04433329403,4.927127361,110.7158279,4.927127361,0.002253472107,
4.927308559,-0.04429841787,4.927308559,110.7099533,4.927308559,0.002139826538,
4.927489758,-0.04432539269,4.927489758,110.7243805,4.927489758,0.002301642438,
4.927670956,-0.04433016106,4.927670956,110.7244873,4.927670956,0.002277757972,
4.927852154,-0.04432693496,4.927852154,110.7148132,4.927852154,0.002326607239,
4.928032875,-0.04431398585,4.928032875,110.7136841,4.928032875,0.002269592835,
4.928213596,-0.04428172857,4.928213596,110.7239685,4.928213596,0.002276691608,
4.928394794,-0.04434151947,4.928394794,110.7225647,4.928394794,0.002275806852,
4.928575993,-0.04427359253,4.928575993,110.7217407,4.928575993,0.002293692436,
4.928756714,-0.04426625371,4.928756714,110.7070541,4.928756714,0.002312521683,
4.928937912,-0.04426068813,4.928937912,110.7171021,4.928937912,0.00232880027,
4.92911911,-0.04424699023,4.92911911,110.711586,4.92911911,0.002325081266,
4.929300308,-0.04433988407,4.929300308,110.7194672,4.929300308,0.002205118071,
4.929480553,-0.04435568675,4.929480553,110.7140274,4.929480553,0.002155558206,
4.929661751,-0.04430674016,4.929661751,110.710762,4.929661751,0.002240177011,
4.929842949,-0.04423221201,4.929842949,110.7093353,4.929842949,0.002239948371,
4.930024147,-0.04429425672,4.930024147,110.7112427,4.930024147,0.002209505299,
4.930204868,-0.04425208643,4.930204868,110.7140656,4.930204868,0.00220196764,
4.930386066,-0.04426774755,4.930386066,110.7161789,4.930386066,0.002249594312,
4.930567265,-0.04428715259,4.930567265,110.7182846,4.930567265,0.002339294879,
4.930747986,-0.04424366727,4.930747986,110.7162857,4.930747986,0.002320047701,
4.930928707,-0.04431043193,4.930928707,110.723053,4.930928707,0.002311825287,
4.931109905,-0.0443151556,4.931109905,110.7300873,4.931109905,0.002337150509,
4.931291103,-0.04429944605,4.931291103,110.7218781,4.931291103,0.001988095464,
4.931472301,-0.04427312315,4.931472301,110.708931,4.931472301,0.002212687628,
4.931653023,-0.04427878186,4.931653023,110.72612,4.931653023,0.002265345305,
4.931834221,-0.04427775368,4.931834221,110.7082748,4.931834221,0.002226604382,
4.932014942,-0.04424441606,4.932014942,110.7088242,4.932014942,0.002120296005,
4.93219614,-0.04425428063,4.93219614,110.7045059,4.93219614,0.002189256251,
4.932377338,-0.04426985234,4.932377338,110.7119446,4.932377338,0.002301878994,
4.93255806,-0.04426634684,4.93255806,110.7064209,4.93255806,0.002200891729,
4.932739258,-0.04425961152,4.932739258,110.7100372,4.932739258,0.0021215796,
4.932920456,-0.04428102449,4.932920456,110.7069702,4.932920456,0.002318791812,
4.933101654,-0.04426905885,4.933101654,110.7127991,4.933101654,0.002286377363,
4.933281898,-0.04428448528,4.933281898,110.7114639,4.933281898,0.002263529226,
4.933463097,-0.04422655329,4.933463097,110.7224121,4.933463097,0.002296596998,
4.933644295,-0.04425213113,4.933644295,110.712883,4.933644295,0.002170784865,
4.933825493,-0.04424217343,4.933825493,110.7024689,4.933825493,0.002270385157,
4.934006214,-0.04427452758,4.934006214,110.7119904,4.934006214,0.002292210935,
4.934187412,-0.04428163543,4.934187412,110.6959229,4.934187412,0.002128293971,
4.93436861,-0.04431155697,4.93436861,110.7268219,4.93436861,0.002218015026,
4.934549809,-0.04421566054,4.934549809,110.7046127,4.934549809,0.002318293089,
4.934730053,-0.04428920895,4.934730053,110.7099304,4.934730053,0.002358936705,
4.934911251,-0.04421603307,4.934911251,110.7125015,4.934911251,0.002278131898,
4.935092449,-0.04423445836,4.935092449,110.7164536,4.935092449,0.002352386247,
4.935273647,-0.0442469418,4.935273647,110.701622,4.935273647,0.002344820648,
4.935454369,-0.04426082969,4.935454369,110.7196121,4.935454369,0.002292944351,
4.935635567,-0.04427041486,4.935635567,110.7002487,4.935635567,0.002340821549,
4.935816765,-0.04426480085,4.935816765,110.7065887,4.935816765,0.002196932444,
4.935997486,-0.04422590137,4.935997486,110.7114563,4.935997486,0.002212723717,
4.936178207,-0.04424979538,4.936178207,110.6994476,4.936178207,0.002227977617,
4.936359406,-0.04429925978,4.936359406,110.6951447,4.936359406,0.002184975194,
4.936540604,-0.04430028796,4.936540604,110.7117767,4.936540604,0.002140894765,
4.936721802,-0.04428144544,4.936721802,110.7110977,4.936721802,0.002236091066,
4.936903,-0.04423749819,4.936903,110.7194061,4.936903,0.002280483721,
4.937083721,-0.04422014952,4.937083721,110.7133484,4.937083721,0.002240035683,
4.937264442,-0.04425320774,4.937264442,110.7129669,4.937264442,0.002093077404,
4.937445641,-0.04425577819,4.937445641,110.7026062,4.937445641,0.002210276667,
4.937626839,-0.04417502508,4.937626839,110.7088699,4.937626839,0.002173583722,
4.93780756,-0.04416782036,4.93780756,110.7164001,4.93780756,0.002078907099,
4.937988758,-0.04421678185,4.937988758,110.6965561,4.937988758,0.002168411855,
4.938169956,-0.04426312074,4.938169956,110.7040176,4.938169956,0.002131095156,
4.938351154,-0.04429486394,4.938351154,110.7086029,4.938351154,0.002212339081,
4.938531399,-0.04429706186,4.938531399,110.7052689,4.938531399,0.002191888634,
4.938712597,-0.04422580823,4.938712597,110.6989288,4.938712597,0.002169475192,
4.938893795,-0.04422557354,4.938893795,110.7150192,4.938893795,0.00227334653,
4.939074993,-0.0442179963,4.939074993,110.7014923,4.939074993,0.002236437518,
4.939255714,-0.04423871264,4.939255714,110.7023468,4.939255714,0.002234152285,
4.939436913,-0.04423712194,4.939436913,110.7070313,4.939436913,0.002330330899,
4.939618111,-0.04413990304,4.939618111,110.6960297,4.939618111,0.002097168704,
4.939798832,-0.04426260665,4.939798832,110.7165909,4.939798832,0.002331692027,
4.939979553,-0.04428476468,4.939979553,110.70224,4.939979553,0.002245987533,
4.940160751,-0.04419821873,4.940160751,110.7045746,4.940160751,0.002240346279,
4.940341949,-0.04424118996,4.940341949,110.6966705,4.940341949,0.002352452604,
4.940523148,-0.0442080833,4.940523148,110.7239609,4.940523148,0.002253716812,
4.940703869,-0.04423506558,4.940703869,110.6955032,4.940703869,0.002174302936,
4.940885067,-0.04424918443,4.940885067,110.6981659,4.940885067,0.002270049416,
4.941065788,-0.04418657348,4.941065788,110.6935654,4.941065788,0.002182792872,
4.941246986,-0.0442080833,4.941246986,110.7109222,4.941246986,0.002256925218,
4.941428185,-0.04421322793,4.941428185,110.7003937,4.941428185,0.002275789389,
4.941608906,-0.04420686886,4.941608906,110.6846313,4.941608906,0.00221435912,
4.941790104,-0.04422365502,4.941790104,110.7028732,4.941790104,0.002228874015,
4.941971302,-0.04428448528,4.941971302,110.7081451,4.941971302,0.002305442933,
4.9421525,-0.04419910535,4.9421525,110.7102661,4.9421525,0.002265679883,
4.942332745,-0.0441951789,4.942332745,110.6940765,4.942332745,0.002283619251,
4.942513943,-0.04422403127,4.942513943,110.7047653,4.942513943,0.00218706904,
4.942695141,-0.04419952631,4.942695141,110.6995316,4.942695141,0.002195235342,
4.942876339,-0.04420027509,4.942876339,110.7022018,4.942876339,0.002251863945,
4.94305706,-0.04421664029,4.94305706,110.7052078,4.94305706,0.002205182798,
4.943238258,-0.04414846003,4.943238258,110.7043304,4.943238258,0.002122104866,
4.943419456,-0.04419148341,4.943419456,110.7074356,4.943419456,0.002165138489,
4.943600655,-0.04421379045,4.943600655,110.7081528,4.943600655,0.002265364397,
4.943780899,-0.0442292653,4.943780899,110.6944656,4.943780899,0.002168142004,
4.943962097,-0.0442144461,4.943962097,110.6975937,4.943962097,0.002166294493,
4.944143295,-0.0441609472,4.944143295,110.6868286,4.944143295,0.002154750284,
4.944324493,-0.0442257598,4.944324493,110.6870651,4.944324493,0.002202536911,
4.944505215,-0.04416398704,4.944505215,110.708168,4.944505215,0.002376866527,
4.944686413,-0.04426325858,4.944686413,110.7032089,4.944686413,0.002208819846,
4.944867611,-0.04420845956,4.944867611,110.6857758,4.944867611,0.002172150649,
4.945048332,-0.04423515871,4.945048332,110.6807327,4.945048332,0.002216738649,
4.945229053,-0.04416707158,4.945229053,110.7041321,4.945229053,0.00222132029,
4.945410252,-0.04414434358,4.945410252,110.6919174,4.945410252,0.002165722661,
4.94559145,-0.04421626776,4.94559145,110.7047577,4.94559145,0.002169081476,
4.945772648,-0.04422248527,4.945772648,110.6856461,4.945772648,0.002354191151,
4.945953846,-0.04418713599,4.945953846,110.6916199,4.945953846,0.002220802475,
4.946134567,-0.04416248947,4.946134567,110.6944656,4.946134567,0.002293263795,
